Judet;Localitate;Unit_adm;Prod_sfecla_t;Prod_oua_miibuc
SUCEAVA;MOARA;comuna;6843;1500
SUCEAVA;MOLDOVA-SULITA;comuna;0;552
SUCEAVA;MOLDOVITA;comuna;0;2600
SUCEAVA;MUSENITA;comuna;1537;2160
SUCEAVA;OSTRA;comuna;0;348
SUCEAVA;PANACI;comuna;0;363
SUCEAVA;PALTINOASA;comuna;0;1215
SUCEAVA;PARTESTII DE JOS;comuna;150;705
SUCEAVA;PATRAUTI;comuna;1170;572
SUCEAVA;POIANA STAMPEI;comuna;0;440
SUCEAVA;POJORATA;comuna;0;729
SUCEAVA;PREUTESTI;comuna;1400;2026
SUCEAVA;PUTNA;comuna;0;650
SUCEAVA;RADASENI;comuna;0;1169
SUCEAVA;RASCA;comuna;0;1300
SUCEAVA;SADOVA;comuna;0;696
SUCEAVA;SATU MARE;comuna;3080;780
SUCEAVA;SIMINICEA;comuna;2700;1021
SUCEAVA;SLATINA;comuna;0;1173
SUCEAVA;STRAJA;comuna;0;495
SUCEAVA;STROIESTI;comuna;2250;1770
SUCEAVA;STULPICANI;comuna;0;1044
SUCEAVA;SUCEVITA;comuna;0;244
SUCEAVA;SARU DORNEI;comuna;0;790
SUCEAVA;TODIRESTI;comuna;3740;1509
SUCEAVA;UDESTI;comuna;5600;2850
SUCEAVA;ULMA;comuna;0;447
SUCEAVA;VADU MOLDOVEI;comuna;1309;3002
SUCEAVA;VALEA MOLDOVEI;comuna;0;720
SUCEAVA;VAMA;comuna;0;671
SUCEAVA;VATRA MOLDOVITEI;comuna;0;627
SUCEAVA;VERESTI;comuna;9420;1178
SUCEAVA;VICOVU DE JOS;comuna;0;960
SUCEAVA;VICOVU DE SUS;comuna;0;3440
SUCEAVA;VOLOVAT;comuna;600;1700
SUCEAVA;VULTURESTI;comuna;2250;826
SUCEAVA;ZAMOSTEA;comuna;2040;556
SUCEAVA;ZVORISTEA;comuna;3571;2250
TELEORMAN;TURNU MAGURELE;municipiu;229;3584
TELEORMAN;CIUPERCENI;comuna;675;597
TELEORMAN;ISLAZ;comuna;1800;5280
TELEORMAN;LITA;comuna;450;800
TELEORMAN;ALEXANDRIA;municipiu;0;5837
TELEORMAN;NANOV;comuna;1077;1100
TELEORMAN;POROSCHIA;comuna;500;1869
TELEORMAN;ROSIORI DE VEDE;municipiu;45;1595
TELEORMAN;VIDELE;oras;0;1657
TELEORMAN;CREVENICU;comuna;0;520
TELEORMAN;ZIMNICEA;oras;700;3200
TELEORMAN;BALACI;comuna;0;732
TELEORMAN;BABAITA;comuna;0;1815
TELEORMAN;BLEJESTI;comuna;100;2205
TELEORMAN;BOGDANA;comuna;240;800
TELEORMAN;BOTOROAGA;comuna;75;1371
TELEORMAN;BRAGADIRU;comuna;1560;2200
TELEORMAN;BRANCENI;comuna;854;540
TELEORMAN;BUJORENI;comuna;0;836
TELEORMAN;BUJORU;comuna;348;750
TELEORMAN;BUZESCU;comuna;90;1257
TELEORMAN;CALINESTI;comuna;0;1025
TELEORMAN;CALMATUIU;comuna;55;2091
TELEORMAN;CALMATUIU DE SUS;comuna;0;638
TELEORMAN;CERVENIA;comuna;0;1200
TELEORMAN;CIOLANESTI;comuna;0;1975
TELEORMAN;CONTESTI;comuna;77;2624
TELEORMAN;COSMESTI;comuna;0;413
TELEORMAN;CRANGENI;comuna;329;1650
TELEORMAN;CRANGU;comuna;500;6160
TELEORMAN;DIDESTI;comuna;0;750
TELEORMAN;DOBROTESTI;comuna;0;5600
TELEORMAN;DRACSENEI;comuna;0;420
TELEORMAN;DRAGANESTI DE VEDE;comuna;0;588
TELEORMAN;DRAGANESTI-VLASCA;comuna;359;1512
TELEORMAN;FURCULESTI;comuna;203;1344
TELEORMAN;FRUMOASA;comuna;100;360
TELEORMAN;GALATENI;comuna;0;1035
TELEORMAN;GRATIA;comuna;0;2400
TELEORMAN;IZVOARELE;comuna;390;320
TELEORMAN;LISA;comuna;1370;950
TELEORMAN;LUNCA;comuna;300;1888
TELEORMAN;MAVRODIN;comuna;360;1980
TELEORMAN;MAGURA;comuna;68;640
TELEORMAN;MALDAENI;comuna;0;1504
TELEORMAN;MERENI;comuna;0;644
TELEORMAN;MARZANESTI;comuna;365;2244
TELEORMAN;MOSTENI;comuna;0;948
TELEORMAN;NASTURELU;comuna;0;840
TELEORMAN;NECSESTI;comuna;0;867
TELEORMAN;OLTENI;comuna;0;5479
TELEORMAN;ORBEASCA;comuna;0;1356
TELEORMAN;PERETU;comuna;0;2335
TELEORMAN;PIATRA;comuna;120;959
TELEORMAN;PIETROSANI;comuna;450;850
TELEORMAN;PLOSCA;comuna;145;1300
TELEORMAN;PLOPII-SLAVITESTI;comuna;406;2205
TELEORMAN;POENI;comuna;0;1520
TELEORMAN;VITANESTI;comuna;690;301
TELEORMAN;PUTINEIU;comuna;0;372
TELEORMAN;RADOIESTI;comuna;0;1090
TELEORMAN;RASMIRESTI;comuna;0;650
TELEORMAN;SALCIA;comuna;150;1175
TELEORMAN;SACENI;comuna;0;549
TELEORMAN;SCRIOASTEA;comuna;0;1050
TELEORMAN;SCURTU MARE;comuna;0;748
TELEORMAN;SEACA;comuna;889;3360
TELEORMAN;SFINTESTI;comuna;0;519
TELEORMAN;SEGARCEA-VALE;comuna;230;1001
TELEORMAN;SILISTEA;comuna;0;2570
TELEORMAN;SILISTEA-GUMESTI;comuna;0;998
TELEORMAN;SARBENI;comuna;0;1395
TELEORMAN;SLOBOZIA MANDRA;comuna;175;746
TELEORMAN;SMARDIOASA;comuna;0;585
TELEORMAN;STEJARU;comuna;0;2886
TELEORMAN;SUHAIA;comuna;0;5508
TELEORMAN;STOROBANEASA;comuna;100;731
TELEORMAN;TALPA;comuna;0;950
TELEORMAN;TATARASTII DE JOS;comuna;0;1870
TELEORMAN;TATARASTII DE SUS;comuna;0;1535
GIURGIU;TOPORU;comuna;375;4160
TELEORMAN;TRAIAN;comuna;945;909
TELEORMAN;TRIVALEA-MOSTENI;comuna;0;825
TELEORMAN;TROIANUL;comuna;1230;3695
TELEORMAN;TIGANESTI;comuna;1680;3250
TELEORMAN;VEDEA;comuna;0;653
TELEORMAN;VIISOARA;comuna;461;400
TELEORMAN;VARTOAPE;comuna;0;390
TELEORMAN;ZAMBREASCA;comuna;0;1230
TIMIS;TIMISOARA;municipiu;420;9599
TIMIS;DUMBRAVITA;comuna;555;2210
TIMIS;GHIRODA;comuna;225;844
TIMIS;GIROC;comuna;75;1380
TIMIS;LUGOJ;municipiu;0;2970
TIMIS;BUZIAS;oras;0;1818
TIMIS;DETA;oras;498;1425
TIMIS;JIMBOLIA;oras;4380;1351
TIMIS;SINNICOLAU MARE;oras;6682;4408
TIMIS;BALINT;comuna;600;1176
TIMIS;BANLOC;comuna;1479;1098
TIMIS;BARA;comuna;0;432
TIMIS;BEBA VECHE;comuna;1100;450
TIMIS;BECICHERECU MIC;comuna;1850;1080
TIMIS;BELINT;comuna;360;1360
TIMIS;BETHAUSEN;comuna;300;2065
TIMIS;BILED;comuna;4650;1403
TIMIS;BARNA;comuna;0;700
TIMIS;BOGDA;comuna;0;900
TIMIS;BOLDUR;comuna;120;1950
TIMIS;BRESTOVAT;comuna;85;425
TIMIS;CARPINIS;comuna;9400;720
TIMIS;CENAD;comuna;4700;1600
TIMIS;CENEI;comuna;5500;1836
TIMIS;CHEVERESU MARE;comuna;946;1000
TIMIS;CIACOVA;comuna;1330;2720
TIMIS;COMLOSU MARE;comuna;9725;1669
TIMIS;COSTEIU;comuna;125;2416
TIMIS;CRICIOVA;comuna;0;2040
TIMIS;CURTEA;comuna;0;420
TIMIS;DAROVA;comuna;0;1596
TIMIS;DENTA;comuna;2200;1750
TIMIS;DUDESTII VECHI;comuna;2800;2604
TIMIS;DUMBRAVA;comuna;0;1485
TIMIS;FAGET;oras;0;1260
TIMIS;FARDEA;comuna;0;1007
TIMIS;FOENI;comuna;1710;697
TIMIS;GAVOJDIA;comuna;0;1500
TIMIS;GATAIA;comuna;2000;3500
TIMIS;GHIZELA;comuna;195;765
TIMIS;GIARMATA;comuna;724;1248
TIMIS;GIERA;comuna;740;1104
TIMIS;GIULVAZ;comuna;2750;2124
TIMIS;JAMU MARE;comuna;540;768
TIMIS;JEBEL;comuna;735;5280
TIMIS;LENAUHEIM;comuna;4092;2322
TIMIS;LIEBLING;comuna;2165;1372
TIMIS;LOVRIN;comuna;3029;1520
TIMIS;MARGINA;comuna;0;1352
TIMIS;MASLOC;comuna;620;1850
TIMIS;MANASTIUR;comuna;0;617
TIMIS;MORAVITA;comuna;1005;979
TIMIS;MOSNITA NOUA;comuna;60;1304
TIMIS;NADRAG;comuna;0;450
TIMIS;NITCHIDORF;comuna;140;830
TIMIS;OHABA LUNGA;comuna;0;1044
TIMIS;ORTISOARA;comuna;2672;1203
TIMIS;PECIU NOU;comuna;6080;1700
TIMIS;PERIAM;comuna;2100;3192
TIMIS;PIETROASA;comuna;0;512
TIMIS;PISCHIA;comuna;1724;912
TIMIS;RACOVITA;comuna;700;1836
TIMIS;RECAS;comuna;2030;2844
TIMIS;REMETEA MARE;comuna;410;975
TIMIS;SACOSU TURCESC;comuna;1700;1278
TIMIS;SATCHINEZ;comuna;3272;680
TIMIS;SACALAZ;comuna;4038;1606
TIMIS;SECAS;comuna;35;832
TIMIS;SANANDREI;comuna;1805;1302
TIMIS;SANMIHAIU ROMAN;comuna;1125;1999
TIMIS;SANPETRU MARE;comuna;2900;3300
TIMIS;SAG;comuna;525;1600
TIMIS;STIUCA;comuna;0;1296
TIMIS;TEREMIA MARE;comuna;1450;1295
TIMIS;TOMESTI;comuna;0;476
TIMIS;TOPOLOVATU MARE;comuna;685;884
TIMIS;TORMAC;comuna;1152;750
TIMIS;TRAIAN VUIA;comuna;0;1955
TIMIS;UIVAR;comuna;3575;1120
TIMIS;VARIAS;comuna;8408;4760
TIMIS;VICTOR VLAD DELAMARINA;comuna;0;3780
TIMIS;VOITEG;comuna;600;1120
TULCEA;TULCEA;municipiu;0;3002
TULCEA;BABADAG;oras;0;290
TULCEA;ISACCEA;oras;0;800
TULCEA;MACIN;oras;750;1600
TULCEA;SULINA;oras;0;135
TULCEA;BAIA;comuna;0;1600
TULCEA;BEIDAUD;comuna;0;700
TULCEA;C.A. ROSETTI;comuna;0;225
TULCEA;CARCALIU;comuna;0;500
TULCEA;CASIMCEA;comuna;0;522
TULCEA;CEATALCHIOI;comuna;0;240
TULCEA;CEAMURLIA DE JOS;comuna;0;410
TULCEA;CERNA;comuna;0;480
TULCEA;CHILIA VECHE;comuna;0;490
TULCEA;CIUCUROVA;comuna;0;480
TULCEA;CRISAN;comuna;0;340
TULCEA;DAENI;comuna;300;710
TULCEA;DOROBANTU;comuna;0;802
TULCEA;FRECATEI;comuna;0;2500
TULCEA;GRECI;comuna;0;900
TULCEA;GRINDU;comuna;0;360
TULCEA;HAMCEARCA;comuna;0;180
TULCEA;HORIA;comuna;0;200
TULCEA;IZVOARELE;comuna;0;450
TULCEA;JIJILA;comuna;0;904
TULCEA;JURILOVCA;comuna;0;560
TULCEA;LUNCAVITA;comuna;0;730
TULCEA;MAHMUDIA;comuna;0;1800
TULCEA;MALIUC;comuna;0;180
TULCEA;MIHAI BRAVU;comuna;0;1260
TULCEA;MIHAIL KOGALNICEANU;comuna;0;2002
TULCEA;MURIGHIOL;comuna;0;735
TULCEA;NALBANT;comuna;0;410
TULCEA;NICULITEL;comuna;0;454
TULCEA;NUFARU;comuna;0;1990
TULCEA;OSTROV;comuna;0;1300
TULCEA;PARDINA;comuna;0;200
TULCEA;PECENEAGA;comuna;0;256
TULCEA;SARICHIOI;comuna;0;2350
TULCEA;SFANTU GHEORGHE;comuna;0;60
TULCEA;SLAVA CERCHEZA;comuna;0;900
TULCEA;SMARDAN;comuna;0;315
TULCEA;SOMOVA;comuna;0;4544
TULCEA;STEJARU;comuna;0;350
TULCEA;TOPOLOG;comuna;0;1375
TULCEA;TURCOAIA;comuna;0;585
TULCEA;VALEA NUCARILOR;comuna;0;1550
TULCEA;I.C.BRATIANU;comuna;0;540
VASLUI;BIRLAD;municipiu;121;2070
VASLUI;HUSI;municipiu;1010;2917
VASLUI;NEGRESTI;oras;1880;661
VASLUI;VASLUI;municipiu;200;26802
VASLUI;ALBESTI;comuna;1312;630
VASLUI;ALEXANDRU VLAHUTA;comuna;150;1950
VASLUI;ARSURA;comuna;150;714
VASLUI;BANCA;comuna;4325;1200
VASLUI;BACANI;comuna;1000;378
VASLUI;BACESTI;comuna;550;825
VASLUI;BALTENI;comuna;420;1288
VASLUI;BEREZENI;comuna;8140;3179
VASLUI;BLAGESTI;comuna;250;1995
VASLUI;BOGDANA;comuna;0;320
VASLUI;BOGDANESTI;comuna;1225;1140
VASLUI;BOGDANITA;comuna;294;535
VASLUI;BOTESTI;comuna;120;2155
VASLUI;BUNESTI-AVERESTI;comuna;75;1116
VASLUI;CODAESTI;comuna;2036;1870
VASLUI;COROIESTI;comuna;42;720
VASLUI;COSTESTI;comuna;2700;720
VASLUI;CRETESTI;comuna;0;250
VASLUI;DANESTI;comuna;780;900
VASLUI;DELENI;comuna;628;1260
VASLUI;DELESTI;comuna;1050;960
VASLUI;DRAGOMIRESTI;comuna;0;1523
VASLUI;DRANCENI;comuna;0;1760
VASLUI;DUDA-EPURENI;comuna;270;1100
VASLUI;DUMESTI;comuna;970;646
VASLUI;EPURENI;comuna;1580;687
VASLUI;FALCIU;comuna;3705;1245
VASLUI;GAGESTI;comuna;480;627
VASLUI;GHERGHESTI;comuna;0;1324
VASLUI;GARCENI;comuna;100;1782
VASLUI;GRIVITA;comuna;1949;1136
VASLUI;HOCENI;comuna;0;2927
VASLUI;DIMITRIE CANTEMIR;comuna;945;1427
VASLUI;IANA;comuna;0;585
VASLUI;IVANESTI;comuna;120;3096
VASLUI;IVESTI;comuna;2170;1628
VASLUI;LAZA;comuna;310;908
VASLUI;LIPOVAT;comuna;260;1800
VASLUI;LUNCA BANULUI;comuna;2875;621
VASLUI;MALUSTENI;comuna;0;772
VASLUI;MICLESTI;comuna;525;545
VASLUI;MUNTENII DE JOS;comuna;1296;600
VASLUI;MURGENI;comuna;1504;2272
VASLUI;OLTENESTI;comuna;1200;780
VASLUI;OSESTI;comuna;250;910
VASLUI;PADURENI;comuna;200;1749
VASLUI;PERIENI;comuna;105;576
VASLUI;POIENESTI;comuna;600;636
VASLUI;POGANA;comuna;300;420
VASLUI;PUIESTI;comuna;100;2235
VASLUI;PUNGESTI;comuna;65;1500
VASLUI;REBRICEA;comuna;2030;1008
VASLUI;ROSIESTI;comuna;812;1020
VASLUI;SOLESTI;comuna;600;840
VASLUI;STANILESTI;comuna;2850;1620
VASLUI;STEFAN CEL MARE;comuna;1350;1500
VASLUI;SULETEA;comuna;500;864
VASLUI;TANACU;comuna;1627;2142
VASLUI;TACUTA;comuna;600;2100
VASLUI;TATARANI;comuna;100;1191
VASLUI;TODIRESTI;comuna;730;712
VASLUI;TUTOVA;comuna;2250;1440
VASLUI;VALENI;comuna;1150;848
VASLUI;VETRISOAIA;comuna;1505;1200
VASLUI;VIISOARA;comuna;1080;975
VASLUI;VINDEREI;comuna;60;1209
VASLUI;VOINESTI;comuna;0;1380
VASLUI;VULTURESTI;comuna;825;396
VASLUI;VUTCANI;comuna;1075;325
VASLUI;ZAPODENI;comuna;1250;3825
VASLUI;ZORLENI;comuna;2340;2265
VALCEA;RAMNICU VALCEA;municipiu;0;1659
VALCEA;BAILE GOVORA;oras;0;857
VALCEA;BAILE OLANESTI;oras;0;1091
VALCEA;BREZOI;oras;0;846
VALCEA;CALIMANESTI;oras;0;1540
VALCEA;DRAGASANI;municipiu;0;2659
VALCEA;HOREZU;oras;0;2463
VALCEA;OCNELE MARI;oras;0;1415
VALCEA;ALUNU;comuna;0;906
VALCEA;AMARASTI;comuna;0;1275
VALCEA;BABENI;comuna;0;1890
VALCEA;BALCESTI;comuna;0;2659
VALCEA;BARBATESTI;comuna;0;1374
VALCEA;BERBESTI;comuna;0;1451
VALCEA;BERISLAVESTI;comuna;0;637
VALCEA;BOISOARA;comuna;0;374
VALCEA;BUDESTI;comuna;0;8083
VALCEA;BUJORENI;comuna;0;769
VALCEA;BUNESTI;comuna;0;991
VALCEA;CERNISOARA;comuna;0;1587
VALCEA;CAINENI;comuna;0;857
VALCEA;COPACENI;comuna;0;1099
VALCEA;COSTESTI;comuna;0;1538
VALCEA;CRETENI;comuna;0;1648
VALCEA;DAESTI;comuna;0;879
VALCEA;DANICEI;comuna;0;1198
VALCEA;DRAGOESTI;comuna;0;11929
VALCEA;FAURESTI;comuna;0;1541
VALCEA;FARTATESTI;comuna;0;1320
VALCEA;FRANCESTI;comuna;0;771
VALCEA;GALICEA;comuna;0;1546
VALCEA;GHIOROIU;comuna;0;1088
VALCEA;GLAVILE;comuna;0;1760
VALCEA;GOLESTI;comuna;0;1320
VALCEA;GRADISTEA;comuna;0;1319
VALCEA;GUSOENI;comuna;0;1352
VALCEA;IONESTI;comuna;0;1670
VALCEA;LALOSU;comuna;0;1760
VALCEA;LADESTI;comuna;0;1088
VALCEA;LAPUSATA;comuna;0;1154
VALCEA;LIVEZI;comuna;0;662
VALCEA;LUNGESTI;comuna;0;2132
VALCEA;MALAIA;comuna;0;221
VALCEA;MATEESTI;comuna;0;2681
VALCEA;MACIUCA;comuna;0;725
VALCEA;MADULARI;comuna;0;1209
VALCEA;MALDARESTI;comuna;0;396
VALCEA;MIHAESTI;comuna;0;7622
VALCEA;MILCOIU;comuna;0;901
VALCEA;MUEREASCA;comuna;0;725
VALCEA;NICOLAE BALCESCU;comuna;0;2495
VALCEA;OLANU;comuna;0;1320
VALCEA;ORLESTI;comuna;0;1451
VALCEA;OTESANI;comuna;0;1121
VALCEA;PAUSESTI;comuna;0;1209
VALCEA;PAUSESTI-MAGLASI;comuna;0;975
VALCEA;PERISANI;comuna;0;604
VALCEA;PESCEANA;comuna;0;571
VALCEA;PIETRARI;comuna;0;1186
VALCEA;POPESTI;comuna;0;747
VALCEA;PRUNDENI;comuna;0;1472
VALCEA;RACOVITA;comuna;0;330
VALCEA;ROESTI;comuna;0;648
VALCEA;ROSIILE;comuna;0;1431
VALCEA;RUNCU;comuna;0;549
VALCEA;SALATRUCEL;comuna;0;725
VALCEA;SCUNDU;comuna;0;1121
VALCEA;SINESTI;comuna;0;1154
VALCEA;SLATIOARA;comuna;0;1154
VALCEA;STANESTI;comuna;0;1406
VALCEA;STOENESTI;comuna;0;1436
VALCEA;STOILESTI;comuna;0;1979
VALCEA;STROESTI;comuna;0;1186
VALCEA;SUTESTI;comuna;0;1451
VALCEA;SIRINEASA;comuna;0;989
VALCEA;STEFANESTI;comuna;0;2308
VALCEA;SUSANI;comuna;0;1209
VALCEA;TETOIU;comuna;0;1329
VALCEA;TOMSANI;comuna;0;1373
VALCEA;VAIDEENI;comuna;0;1208
VALCEA;VALEA MARE;comuna;0;3192
VALCEA;VLADESTI;comuna;0;791
VALCEA;VOICESTI;comuna;0;1429
VALCEA;VOINEASA;comuna;0;242
VALCEA;ZATRENI;comuna;0;2725
VRANCEA;FOCSANI;municipiu;0;21813
VRANCEA;CAMPINEANCA;comuna;0;1185
VRANCEA;GOLESTI;comuna;0;7165
VRANCEA;ADJUD;oras;360;975
VRANCEA;MARASESTI;oras;225;2015
VRANCEA;ODOBESTI;oras;0;1160
VRANCEA;PANCIU;oras;14;1088
VRANCEA;ANDREIASU DE JOS;comuna;0;608
VRANCEA;BALESTI;comuna;5859;2000
VRANCEA;BARSESTI;comuna;0;1365
VRANCEA;BOGHESTI;comuna;634;1520
VRANCEA;BOLOTESTI;comuna;0;1131
VRANCEA;BORDESTI;comuna;0;880
VRANCEA;BROSTENI;comuna;0;725
VRANCEA;CHIOJDENI;comuna;0;775
VRANCEA;CIORASTI;comuna;5160;5075
VRANCEA;CAMPURI;comuna;0;2204
VRANCEA;CARLIGELE;comuna;0;720
VRANCEA;CORBITA;comuna;2333;1350
VRANCEA;COTESTI;comuna;0;1314
VRANCEA;DUMBRAVENI;comuna;0;1778
VRANCEA;DUMITRESTI;comuna;0;1600
VRANCEA;FITIONESTI;comuna;40;1156
VRANCEA;GAROAFA;comuna;14;1628
VRANCEA;GUGESTI;comuna;0;1093
VRANCEA;GURA CALITEI;comuna;0;1385
VRANCEA;HOMOCEA;comuna;851;1172
VRANCEA;JARISTEA;comuna;0;1360
VRANCEA;JITIA;comuna;0;736
VRANCEA;MAICANESTI;comuna;2090;4060
VRANCEA;MERA;comuna;0;540
VRANCEA;MILCOVUL;comuna;0;2625
VRANCEA;MOVILITA;comuna;95;1750
VRANCEA;NANESTI;comuna;490;1615
VRANCEA;NARUJA;comuna;0;448
VRANCEA;NEREJU;comuna;0;648
VRANCEA;NISTORESTI;comuna;0;479
VRANCEA;PALTIN;comuna;0;896
VRANCEA;PAUNESTI;comuna;1500;3049
VRANCEA;POIANA CRISTEI;comuna;0;1055
VRANCEA;PUFESTI;comuna;2400;1620
VRANCEA;RACOASA;comuna;0;1271
VRANCEA;REGHIU;comuna;0;864
VRANCEA;RUGINESTI;comuna;500;1157
VRANCEA;SIHLEA;comuna;1100;2700
VRANCEA;SLOBOZIA BRADULUI;comuna;0;826
VRANCEA;SLOBOZIA CIORASTI;comuna;0;826
VRANCEA;SOVEJA;comuna;0;729
VRANCEA;STRAOANE;comuna;0;1200
VRANCEA;SURAIA;comuna;300;7444
VRANCEA;TANASOAIA;comuna;580;1260
VRANCEA;TATARANU;comuna;1633;4245
VRANCEA;TAMBOESTI;comuna;0;2100
VRANCEA;TULNICI;comuna;0;1387
VRANCEA;TIFESTI;comuna;1241;4000
VRANCEA;URECHESTI;comuna;0;5075
VRANCEA;VALEA SARII;comuna;0;560
VRANCEA;VIDRA;comuna;0;1848
VRANCEA;VINTILEASCA;comuna;0;960
VRANCEA;VIZANTEA-LIVEZI;comuna;0;1170
VRANCEA;VANATORI;comuna;970;1568
VRANCEA;VARTESCOIU;comuna;0;803
VRANCEA;VRANCIOAIA;comuna;0;502
VRANCEA;VULTURU;comuna;2478;4590
ILFOV;BRAGADIRU;comuna;0;353
ILFOV;CHIAJNA;comuna;0;960
ILFOV;CHITILA;comuna;0;1413
ILFOV;DOBROIESTI;comuna;0;700
ILFOV;GLINA;comuna;0;1074
ILFOV;JILAVA;comuna;0;1093
ILFOV;MAGURELE;comuna;0;1836
ILFOV;MOGOSOAIA;comuna;0;32120
ILFOV;OTOPENI;comuna;0;1520
ILFOV;PANTELIMON;comuna;0;742
ILFOV;POPESTI LEORDENI;comuna;0;1002
ILFOV;VOLUNTARI;comuna;0;1485
MARAMURES;POIENILE IZEI;comuna;0;128
SALAJ;TREZNEA;comuna;12;43
